File,mean_particles,File_path,n_samples,time_per_event,code,code_version,algorithm,strategy,radius,power,backend,backend_version
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,56.52,CJetReconstruction,unknown,Kt,N2Plain,0.2,1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,77.95,CJetReconstruction,unknown,Kt,N2Plain,0.2,1.0,juliac,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,106.1,CJetReconstruction,unknown,Kt,N2Plain,0.2,1.0,juliac,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,161.98,CJetReconstruction,unknown,Kt,N2Plain,0.2,1.0,juliac,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,254.8,CJetReconstruction,unknown,Kt,N2Plain,0.2,1.0,juliac,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,375.04,CJetReconstruction,unknown,Kt,N2Plain,0.2,1.0,juliac,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,541.69,CJetReconstruction,unknown,Kt,N2Plain,0.2,1.0,juliac,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,638.82,CJetReconstruction,unknown,Kt,N2Plain,0.2,1.0,juliac,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,820.78,CJetReconstruction,unknown,Kt,N2Plain,0.2,1.0,juliac,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,15.86,CJetReconstruction,unknown,Kt,N2Plain,0.4,1.0,juliac,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,26.75,CJetReconstruction,unknown,Kt,N2Plain,0.4,1.0,juliac,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,41.79,CJetReconstruction,unknown,Kt,N2Plain,0.4,1.0,juliac,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,75.35,CJetReconstruction,unknown,Kt,N2Plain,0.4,1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,108.64,CJetReconstruction,unknown,Kt,N2Plain,0.4,1.0,juliac,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,142.99,CJetReconstruction,unknown,Kt,N2Plain,0.4,1.0,juliac,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,223.92,CJetReconstruction,unknown,Kt,N2Plain,0.4,1.0,juliac,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,349.68,CJetReconstruction,unknown,Kt,N2Plain,0.4,1.0,juliac,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,499.58,CJetReconstruction,unknown,Kt,N2Plain,0.4,1.0,juliac,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,726.9,CJetReconstruction,unknown,Kt,N2Plain,0.4,1.0,juliac,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,828.56,CJetReconstruction,unknown,Kt,N2Plain,0.4,1.0,juliac,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1050.65,CJetReconstruction,unknown,Kt,N2Plain,0.4,1.0,juliac,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,17.38,CJetReconstruction,unknown,Kt,N2Plain,1.0,1.0,juliac,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,27.64,CJetReconstruction,unknown,Kt,N2Plain,1.0,1.0,juliac,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,55.47,CJetReconstruction,unknown,Kt,N2Plain,1.0,1.0,juliac,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,95.51,CJetReconstruction,unknown,Kt,N2Plain,1.0,1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,131.71,CJetReconstruction,unknown,Kt,N2Plain,1.0,1.0,juliac,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,173.12,CJetReconstruction,unknown,Kt,N2Plain,1.0,1.0,juliac,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,261.81,CJetReconstruction,unknown,Kt,N2Plain,1.0,1.0,juliac,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,397.4,CJetReconstruction,unknown,Kt,N2Plain,1.0,1.0,juliac,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,552.51,CJetReconstruction,unknown,Kt,N2Plain,1.0,1.0,juliac,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,786.17,CJetReconstruction,unknown,Kt,N2Plain,1.0,1.0,juliac,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,893.39,CJetReconstruction,unknown,Kt,N2Plain,1.0,1.0,juliac,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1124.04,CJetReconstruction,unknown,Kt,N2Plain,1.0,1.0,juliac,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,17.65,CJetReconstruction,unknown,Kt,N2Plain,1.5,1.0,juliac,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,28.99,CJetReconstruction,unknown,Kt,N2Plain,1.5,1.0,juliac,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,57.67,CJetReconstruction,unknown,Kt,N2Plain,1.5,1.0,juliac,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,99.38,CJetReconstruction,unknown,Kt,N2Plain,1.5,1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,136.06,CJetReconstruction,unknown,Kt,N2Plain,1.5,1.0,juliac,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,177.05,CJetReconstruction,unknown,Kt,N2Plain,1.5,1.0,juliac,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,266.15,CJetReconstruction,unknown,Kt,N2Plain,1.5,1.0,juliac,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,397.58,CJetReconstruction,unknown,Kt,N2Plain,1.5,1.0,juliac,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,558.48,CJetReconstruction,unknown,Kt,N2Plain,1.5,1.0,juliac,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,796.97,CJetReconstruction,unknown,Kt,N2Plain,1.5,1.0,juliac,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,894.09,CJetReconstruction,unknown,Kt,N2Plain,1.5,1.0,juliac,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1120.83,CJetReconstruction,unknown,Kt,N2Plain,1.5,1.0,juliac,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,18.14,CJetReconstruction,unknown,Kt,N2Plain,2.0,1.0,juliac,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,29.2,CJetReconstruction,unknown,Kt,N2Plain,2.0,1.0,juliac,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,58.38,CJetReconstruction,unknown,Kt,N2Plain,2.0,1.0,juliac,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,100.07,CJetReconstruction,unknown,Kt,N2Plain,2.0,1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,135.43,CJetReconstruction,unknown,Kt,N2Plain,2.0,1.0,juliac,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,178.42,CJetReconstruction,unknown,Kt,N2Plain,2.0,1.0,juliac,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,268.33,CJetReconstruction,unknown,Kt,N2Plain,2.0,1.0,juliac,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,406.83,CJetReconstruction,unknown,Kt,N2Plain,2.0,1.0,juliac,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,563.52,CJetReconstruction,unknown,Kt,N2Plain,2.0,1.0,juliac,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,792.18,CJetReconstruction,unknown,Kt,N2Plain,2.0,1.0,juliac,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,899.5,CJetReconstruction,unknown,Kt,N2Plain,2.0,1.0,juliac,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1124.75,CJetReconstruction,unknown,Kt,N2Plain,2.0,1.0,juliac,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,18.73,CJetReconstruction,unknown,Kt,N2Plain,3.0,1.0,juliac,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,29.29,CJetReconstruction,unknown,Kt,N2Plain,3.0,1.0,juliac,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,61.53,CJetReconstruction,unknown,Kt,N2Plain,3.0,1.0,juliac,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,105.17,CJetReconstruction,unknown,Kt,N2Plain,3.0,1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,141.53,CJetReconstruction,unknown,Kt,N2Plain,3.0,1.0,juliac,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,186.11,CJetReconstruction,unknown,Kt,N2Plain,3.0,1.0,juliac,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,275.76,CJetReconstruction,unknown,Kt,N2Plain,3.0,1.0,juliac,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,405.24,CJetReconstruction,unknown,Kt,N2Plain,3.0,1.0,juliac,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,566.77,CJetReconstruction,unknown,Kt,N2Plain,3.0,1.0,juliac,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,807.53,CJetReconstruction,unknown,Kt,N2Plain,3.0,1.0,juliac,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,903.26,CJetReconstruction,unknown,Kt,N2Plain,3.0,1.0,juliac,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1129.44,CJetReconstruction,unknown,Kt,N2Plain,3.0,1.0,juliac,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,17.24,CJetReconstruction,unknown,Kt,N2Tiled,0.2,1.0,juliac,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,26.89,CJetReconstruction,unknown,Kt,N2Tiled,0.2,1.0,juliac,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,27.35,CJetReconstruction,unknown,Kt,N2Tiled,0.2,1.0,juliac,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,38.8,CJetReconstruction,unknown,Kt,N2Tiled,0.2,1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,46.08,CJetReconstruction,unknown,Kt,N2Tiled,0.2,1.0,juliac,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,58.42,CJetReconstruction,unknown,Kt,N2Tiled,0.2,1.0,juliac,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,69.5,CJetReconstruction,unknown,Kt,N2Tiled,0.2,1.0,juliac,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,94.41,CJetReconstruction,unknown,Kt,N2Tiled,0.2,1.0,juliac,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,117.94,CJetReconstruction,unknown,Kt,N2Tiled,0.2,1.0,juliac,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,148.99,CJetReconstruction,unknown,Kt,N2Tiled,0.2,1.0,juliac,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,172.26,CJetReconstruction,unknown,Kt,N2Tiled,0.2,1.0,juliac,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,198.65,CJetReconstruction,unknown,Kt,N2Tiled,0.2,1.0,juliac,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,19.88,CJetReconstruction,unknown,Kt,N2Tiled,0.4,1.0,juliac,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,30.75,CJetReconstruction,unknown,Kt,N2Tiled,0.4,1.0,juliac,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,33.45,CJetReconstruction,unknown,Kt,N2Tiled,0.4,1.0,juliac,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,49.66,CJetReconstruction,unknown,Kt,N2Tiled,0.4,1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,62.12,CJetReconstruction,unknown,Kt,N2Tiled,0.4,1.0,juliac,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,80.66,CJetReconstruction,unknown,Kt,N2Tiled,0.4,1.0,juliac,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,101.97,CJetReconstruction,unknown,Kt,N2Tiled,0.4,1.0,juliac,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,141.75,CJetReconstruction,unknown,Kt,N2Tiled,0.4,1.0,juliac,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,181.26,CJetReconstruction,unknown,Kt,N2Tiled,0.4,1.0,juliac,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,223.72,CJetReconstruction,unknown,Kt,N2Tiled,0.4,1.0,juliac,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,250.48,CJetReconstruction,unknown,Kt,N2Tiled,0.4,1.0,juliac,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,294.74,CJetReconstruction,unknown,Kt,N2Tiled,0.4,1.0,juliac,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,23.72,CJetReconstruction,unknown,Kt,N2Tiled,1.0,1.0,juliac,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,36.6,CJetReconstruction,unknown,Kt,N2Tiled,1.0,1.0,juliac,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,55.49,CJetReconstruction,unknown,Kt,N2Tiled,1.0,1.0,juliac,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,83.26,CJetReconstruction,unknown,Kt,N2Tiled,1.0,1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,100.54,CJetReconstruction,unknown,Kt,N2Tiled,1.0,1.0,juliac,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,130.14,CJetReconstruction,unknown,Kt,N2Tiled,1.0,1.0,juliac,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,164.99,CJetReconstruction,unknown,Kt,N2Tiled,1.0,1.0,juliac,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,222.11,CJetReconstruction,unknown,Kt,N2Tiled,1.0,1.0,juliac,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,285.51,CJetReconstruction,unknown,Kt,N2Tiled,1.0,1.0,juliac,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,365.9,CJetReconstruction,unknown,Kt,N2Tiled,1.0,1.0,juliac,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,411.81,CJetReconstruction,unknown,Kt,N2Tiled,1.0,1.0,juliac,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,480.84,CJetReconstruction,unknown,Kt,N2Tiled,1.0,1.0,juliac,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,25.55,CJetReconstruction,unknown,Kt,N2Tiled,1.5,1.0,juliac,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,38.9,CJetReconstruction,unknown,Kt,N2Tiled,1.5,1.0,juliac,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,66.97,CJetReconstruction,unknown,Kt,N2Tiled,1.5,1.0,juliac,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,100.34,CJetReconstruction,unknown,Kt,N2Tiled,1.5,1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,123.33,CJetReconstruction,unknown,Kt,N2Tiled,1.5,1.0,juliac,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,157.81,CJetReconstruction,unknown,Kt,N2Tiled,1.5,1.0,juliac,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,206.36,CJetReconstruction,unknown,Kt,N2Tiled,1.5,1.0,juliac,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,285.65,CJetReconstruction,unknown,Kt,N2Tiled,1.5,1.0,juliac,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,370.4,CJetReconstruction,unknown,Kt,N2Tiled,1.5,1.0,juliac,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,483.13,CJetReconstruction,unknown,Kt,N2Tiled,1.5,1.0,juliac,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,550.6,CJetReconstruction,unknown,Kt,N2Tiled,1.5,1.0,juliac,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,652.14,CJetReconstruction,unknown,Kt,N2Tiled,1.5,1.0,juliac,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,27.35,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1.0,juliac,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,41.08,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1.0,juliac,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,76.97,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1.0,juliac,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,118.74,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,143.71,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1.0,juliac,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,190.78,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1.0,juliac,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,249.62,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1.0,juliac,1.12.0-rc1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,359.33,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1.0,juliac,1.12.0-rc1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,471.7,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1.0,juliac,1.12.0-rc1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,638.54,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1.0,juliac,1.12.0-rc1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,743.67,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1.0,juliac,1.12.0-rc1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,893.98,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1.0,juliac,1.12.0-rc1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,26.06,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1.0,juliac,1.12.0-rc1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,40.78,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1.0,juliac,1.12.0-rc1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,82.1,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1.0,juliac,1.12.0-rc1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,127.09,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1.0,juliac,1.12.0-rc1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,163.81,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1.0,juliac,1.12.0-rc1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,217.85,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1.0,juliac,1.12.0-rc1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,292.58,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1.0,juliac,1.12.0-rc1
